sector_name,lat,long,address,zone,sector_type,population,housing,income,housing_size,amount_waste,amount_waste_kg,waste_rate,edit_date
อบต.โพกรวม,14.93906302,100.3911779,"หมู่ที่ 7 54 Phok Ruam, Mueang Sing Buri District, Sing Buri 16000",ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),3662.00,1364.00,30000.00,2.68,5.00,5000.00,1.37,01-06-22
อบต.โพทะเล,16.09081595,100.2803138,ตำบล โพทะเล อำเภอ โพทะเล พิจิตร 66130,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),4585.00,1597.00,38000.00,2.87,0.41,412.00,0.09,01-06-22
อบต.โพธิ์ชัย,15.17393465,104.2148431,"หมูj 1, อาคารสำนักงานองค์การบริหารส่วนตำบลโพธิ์ชัย, ตำบลโพธิ์ชัย อำเภออุทุมพรพิสัย จังหวัดศรีสะเกษ, 33120",ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),2360.00,864.00,NaN,2.73,NaN,NaN,NaN,01-06-22
อบต.โพธิ์ม่วงพันธ์,14.57159543,100.2565881,"หมู่ที่ 3, อาคารองค์การบริหารส่วนตำบลโพธิ์ม่วงพันธ์, ถนนหลวงสาย 3195, ตำบลโพธิ์ม่วงพันธ์ อำเภอสามโก้ จังหวัดอ่างทอง, 14160",ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),4318.00,1580.00,NaN,2.73,NaN,NaN,NaN,01-06-22
อบต.ไทรน้อย,13.96641654,100.3475895,109/3 ถ. บางกรวย - ไทรน้อย ตำบลไทรน้อย อำเภอไทรน้อย นนทบุรี 11150,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),26185.00,15195.00,NaN,1.72,30.00,30000.00,1.15,01-06-22
อบต.ไผ่จำศีล,14.59677633,100.359636,111 หมู่ 5 ตำบล ไผ่จำศิล อำเภอ วิเศษชัยชาญ อ่างทอง 14110,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),3599.00,1753.00,10000.00,2.05,1.38,1380.00,0.38,01-06-22
อบต.ไร่ใหม่,12.20964066,99.81890754,ตำบลไร่ใหม่ อำเภอสามร้อยยอด ประจวบคีรีขันธ์ 77180,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),2799.00,1026.00,NaN,2.73,NaN,NaN,NaN,01-06-22
อบต.ไร่พัฒนา,15.32301623,100.2398141,ตำบล ไร่พัฒนา อำเภอมโนรมย์ ชัยนาท 60140,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),3918.00,1342.00,85000.00,2.92,62.00,62000.00,15.82,01-06-22
อบต.กุดตาเพชร,15.49555757,101.3387935,ตำบล กุดตาเพชร อำเภอ ลำสนธิ ลพบุรี 15190,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),2236.00,2236.00,NaN,1.00,NaN,NaN,NaN,01-06-22
อบต.กุยเหนือ,12.11190166,99.89549187,"องค์การบริหารส่วนตำบลกุยเหนือ, ตำบลกุยเหนือ อำเภอกุยบุรี จังหวัดประจวบคีรีขันธ์, 77150",ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),5153.00,1555.00,NaN,3.31,NaN,NaN,NaN,01-06-22
อบต.ขุนศรี,13.99717539,100.2772711,"ทางหลวงชนบท นนทบุรี 3017, ตำบล ขุนศรี อำเภอไทรน้อย นนทบุรี 11150",ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),5052.00,1793.00,NaN,2.82,7.00,7000.00,1.39,01-06-22
อบต.คชสิทธิ์ ,14.40014861,100.7840651,"1 หมู่ 11, ตำบลคชสิทธิ์ อำเภอหนองแค จังหวัดสระบุรี, 18140",ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),NaN,NaN,NaN,NaN,2.00,2000.00,NaN,01-06-22
อบต.คลองพระอุดม,13.9277957,100.4799462,45 หมู่ 3 ตำบล คลองพระอุดม อำเภอปากเกร็ด นนทบุรี 11120,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),6350.00,3024.00,NaN,2.10,15.00,15000.00,2.36,01-06-22
อบต.คลองวัว,14.56500476,100.4259204,ตำบล คลองวัว อำเภอเมืองอ่างทอง อ่างทอง 14000,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),2227.00,787.00,78276.91,2.83,0.70,700.00,0.31,01-06-22
อบต.คอทราย,14.82562403,100.3340037,ตำบล คอทราย อำเภอ ค่ายบางระจัน สิงห์บุรี 16150,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),2534.00,563.00,72000.00,4.50,2.33,2330.00,0.92,01-06-22
อบต.คำหยาด,14.6585248,100.3383837,ตำบล คำหยาด อำเภอ โพธิ์ทอง อ่างทอง 14120,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),3211.00,1074.00,NaN,2.99,0.80,800.00,0.25,01-06-22
อบต.จำลอง,14.74826982,100.3666067,ตำบล จำลอง อำเภอ แสวงหา อ่างทอง 14150,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),2297.00,702.00,NaN,3.27,NaN,NaN,NaN,01-06-22
อบต.ชอนน้อย,14.81818874,100.9778403,ตำบล ชอนน้อย อำเภอพัฒนานิคม ลพบุรี 15140,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),2590.00,1010.00,136838.29,2.56,NaN,NaN,NaN,01-06-22
อบต.ช้างแรก,11.07859931,99.3743376,หมู่ 3 ตำบล ช้างแรก อำเภอบางสะพานน้อย ประจวบคีรีขันธ์ 77170,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),10940.00,4903.00,108000.00,2.23,2.00,2000.00,0.18,01-06-22
อบต.ดอนเจดีย์ ,14.61837256,100.0063887,หมู่ 3 66 ตำบลดอนเจดีย์ อำเภอ ดอนเจดีย์ สุพรรณบุรี 72170,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),11276.00,4541.00,76080.00,2.48,4.00,4000.00,0.35,01-06-22
อบต.ดอนโพธิ์,14.71495786,100.6133458,ตำบล ดอนโพธิ์ อำเภอเมืองลพบุรี ลพบุรี 15000,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),3673.00,1124.00,NaN,3.27,NaN,NaN,NaN,01-06-22
อบต.ดอนมะโนรา,13.49898118,100.0060092,ตำบล ดอนมะโนรา อำเภอ บางคนที สมุทรสงคราม 75120,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),4057.00,1156.00,NaN,3.51,3.80,3800.00,0.94,01-06-22
อบต.ดอนยายหนู,12.14082326,99.93494861,ตำบล ดอนยายหนู อำเภอกุยบุรี ประจวบคีรีขันธ์ 77150,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),3241.00,963.00,NaN,3.37,0.74,740.00,0.23,01-06-22
อบต.ด่านช้าง,14.75389463,99.56957619,ตำบล ด่านช้าง อำเภอด่านช้าง สุพรรณบุรี 71210,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),14019.00,3842.00,NaN,3.65,12.00,12000.00,0.86,01-06-22
อบต.ตลาดใหม่,14.55106443,100.3126496,ตำบล ตลาดใหม่ อำเภอ วิเศษชัยชาญ อ่างทอง 14110,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),2153.00,740.00,67644.30,2.91,0.35,350.00,0.16,01-06-22
อบต.ตลาดกรวด,14.61566459,100.4605348,ตำบล ตลาดกรวด อำเภอเมืองอ่างทอง อ่างทอง 14000,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),2008.00,661.00,6000.00,3.04,0.70,700.00,0.35,01-06-22
อบต.ทองเอน,15.02383566,100.3614753,ตำบล ทองเอน อำเภออินทร์บุรี สิงห์บุรี 16110,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),7658.00,2613.00,NaN,2.93,3.66,3655.00,0.48,01-06-22
อบต.ทับสะแก,11.53346529,99.62396234,"องค์การบริหารส่วนตำบลทับสะแก, ถ.เพชรเกษม, ต.ทับสะแก อ.ทับสะแก จ.ประจวบคีรีขันธ์, 77130 77130",ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),4332.00,1411.00,113400.00,3.07,3.00,3000.00,0.69,01-06-22
อบต.ท่าคา,13.46741156,99.99036263,หมู่ที่ 2 85 ตำบล ท่าคา อำเภออัมพวา สมุทรสงคราม 75110,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),5541.00,1668.00,108000.00,3.32,5.00,5000.00,0.90,01-06-22
อบต.ท่างาม,15.0277332,100.3330033,"หมู่ 3, อาคารองค์การบริหารส่วนตำบลท่างาม, ตำบลท่างาม อำเภออินทร์บุรี จังหวัดสิงห์บุรี, 16110",ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),5167.00,1460.00,90037.63,3.54,1.70,1700.00,0.33,01-06-22
อบต.ท่าหลวง,16.4313734,100.3651596,8 ซอย ตำบล ท่าหลวง ตำบล ท่าหลวง อำเภอเมืองพิจิตร พิจิตร 66000,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),4793.00,1892.00,NaN,2.53,NaN,NaN,NaN,01-06-22
อบต.นรสิงห์,14.51311339,100.4302472,ตำบล นรสิงห์ อำเภอ ป่าโมก อ่างทอง 14130,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),2744.00,840.00,66541.00,3.27,1.50,1500.00,0.55,01-06-22
อบต.นางบวช,14.81171865,100.1136777,"ซอย 8, ตำบล นางบวช อำเภอเดิมบางนางบวช สุพรรณบุรี 72120",ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),3161.00,1074.00,NaN,2.94,2.88,2876.50,0.91,01-06-22
อบต.บัวลอย ,14.41207436,100.8401495,1/2 ตำบล บัวลอย อำเภอหนองแค สระบุรี 18140,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),3200.00,952.00,NaN,3.36,1.70,1700.00,0.53,01-06-22
อบต.บางเจ้าฉ่า,14.70335643,100.4141731,ตำบล บางเจ้าฉ่า อำเภอ โพธิ์ทอง อ่างทอง 14120,ภาคกลาง,องค์การบริหารส่วนตำบล (อบต.),3347.00,1172.00,5000.00,2.86,2.86,2860.00,0.85,01-06-22
